OB06G10630.1	OB06G10640.1	52.632	361	143	5	1	345	1	349	1.60e-124	361 352 354
OB01G34480.1	OB02G15080.1	60.577	312	115	3	1	310	1	306	2.99e-134	383 314 313
OB01G45440.1	OB11G14480.1	64.775	511	150	8	2	498	6	500	0.0	656 654 574
OB03G35340.1	OB12G25960.1	51.532	359	118	15	1	343	1	319	1.66e-91	275 343 319
OB02G27990.1	OB04G20600.1	62.393	585	188	7	51	615	103	675	0.0	697 615 675
OB11G10670.1	OB12G10870.1	56.383	94	40	1	24	116	21	114	5.90e-29	100 117 115
OB03G28230.1	OB06G15440.1	53.304	454	199	4	6	452	61	508	7.55e-176	501 453 508
OB03G44730.1	OB05G28400.1	55.678	273	118	1	36	305	46	318	2.76e-112	327 307 318
OB07G31690.1	OB11G10460.1	62.179	312	114	2	6	317	10	317	3.99e-141	400 317 317
OB09G13870.1	OB09G13880.1	64.940	502	154	7	1	499	1	483	0.0	597 504 488
OB09G11860.1	OB07G11690.1	60.247	649	257	1	17	664	19	667	0.0	820 679 668
OB01G25990.1	OB07G11530.1	61.446	166	57	3	10	168	12	177	7.19e-67	201 168 177
OB04G23780.1	OB04G23790.1	100.000	254	0	0	1	254	1	254	0.0	520 254 254
OB01G15260.1	OB05G31530.1	57.265	351	122	3	13	363	3	325	1.54e-140	401 368 329
OB04G26730.1	OB07G11610.1	56.991	658	270	11	11	658	4	658	0.0	749 674 661
OB02G33330.1	OB02G32420.1	53.654	561	246	5	1	550	66	623	0.0	600 634 550
OB01G49470.1	OB12G15020.1	55.319	329	142	2	25	348	74	402	1.10e-132	385 357 440
OB01G47250.1	OB05G25760.1	79.075	454	80	2	1	448	1	445	0.0	734 448 445
OB03G30890.1	OB04G13750.1	50.535	934	434	10	252	1177	94	1007	0.0	807 1182 1011
OB01G39840.1	OB05G30380.1	89.498	219	23	0	3	221	2	220	3.39e-147	408 221 220
OB08G29920.1	OB08G29950.1	52.263	243	106	5	1	234	1	242	3.97e-73	222 235 243
OB06G35820.1	OB01G54790.1	54.988	411	167	2	1	411	1	393	4.80e-154	441 420 413
OB03G12450.1	OB03G22360.1	61.290	279	105	2	2	277	86	364	1.38e-119	348 312 374
OB06G25520.1	OB06G25630.1	54.167	336	150	3	86	418	59	393	1.34e-131	384 425 393
OB07G10360.1	OB11G26540.1	58.879	321	121	3	15	325	6	325	8.00e-134	382 327 325
OB01G47810.1	OB03G21180.1	52.375	800	358	10	67	850	1	793	0.0	865 850 793
OB08G10490.1	OB08G10530.1	67.412	313	94	3	28	340	1	305	7.48e-155	437 378 305
OB10G15150.1	OB04G19610.1	71.322	802	219	8	3	804	7	797	0.0	1192 807 811
OB01G51810.1	OB02G26140.1	55.126	751	304	1	31	781	13	730	0.0	852 781 730
OB01G51130.1	OB01G53940.1	53.783	489	208	9	10	497	4	475	1.81e-178	513 550 525
OB05G31590.1	OB09G14770.1	68.132	273	85	2	10	281	3	274	4.62e-131	372 281 274
OB02G45320.1	OB11G11920.1	56.289	485	178	3	59	509	57	541	0.0	560 543 557
OB03G42090.1	OB09G22360.1	51.417	247	115	2	86	331	3	245	3.02e-78	238 331 246
OB02G15430.1	OB02G43540.1	52.716	313	145	3	4	316	23	332	2.14e-111	327 337 344
OB03G14280.1	OB05G18600.1	59.524	210	84	1	40	249	1	209	1.63e-91	268 251 209
OB12G18530.1	OB09G20950.1	65.455	110	35	3	43	151	33	140	1.11e-42	137 141 151
OB01G41890.1	OB07G25310.1	68.254	63	18	2	1	62	1	62	1.99e-25	88.6 71 67
OB07G24940.1	OB12G12230.1	55.991	459	201	1	72	530	3	460	0.0	526 552 465
OB07G11680.1	OB07G25530.1	53.767	584	228	9	118	692	32	582	0.0	586 692 582
OB02G31910.1	OB05G18130.1	82.129	263	37	1	39	301	1	253	8.34e-132	374 301 253
OB01G21690.1	OB03G37540.1	52.261	199	89	4	23	215	28	226	5.78e-62	192 216 230
OB07G11690.1	OB07G25530.1	53.539	551	223	4	100	645	34	556	0.0	572 679 582
OB05G30200.1	OB05G33170.1	65.370	257	83	1	1	251	88	344	6.49e-121	347 251 344
OB01G22340.1	OB01G34820.1	53.000	500	194	9	2	483	3	479	1.87e-179	513 516 491
OB01G28360.1	OB03G17670.1	69.828	232	58	2	52	280	7	229	3.53e-114	327 281 231
OB01G51450.1	OB01G51490.1	78.796	382	81	0	7	388	37	418	0.0	651 388 418
OB02G43090.1	OB06G14290.1	88.333	720	80	1	116	831	19	738	0.0	1370 831 738
OB04G26270.1	OB04G27330.1	57.198	514	214	3	104	617	1	508	0.0	622 632 512
OB02G38450.1	OB08G29480.1	51.953	256	105	4	1	255	1	239	4.25e-82	246 258 262
OB01G38870.1	OB11G22280.1	60.899	734	251	7	32	752	5	715	0.0	917 752 715
OB05G16090.1	OB05G16120.1	75.943	212	44	3	1	207	1	210	5.19e-105	301 207 229
OB06G30270.1	OB06G30280.1	98.340	482	5	1	1	479	1	482	0.0	937 479 482
OB03G22360.1	OB06G16010.1	58.065	310	123	3	58	366	46	349	1.73e-121	357 374 427
OB04G12830.1	OB04G12860.1	52.632	76	35	1	1	75	1	76	4.69e-17	67.8 75 76
OB02G32900.1	OB07G25520.1	61.199	634	228	8	31	653	34	660	0.0	741 675 693
OB03G44050.1	OB04G27410.1	77.598	433	75	1	1	433	1	411	0.0	694 433 411
OB10G21270.1	OB10G21260.1	61.244	209	79	2	18	226	20	226	1.27e-84	250 227 227
OB04G17820.1	OB04G17830.1	68.132	546	174	0	1	546	164	709	0.0	789 546 710
OB02G28450.1	OB03G45850.1	55.118	254	100	3	12	265	6	245	3.59e-82	246 265 248
OB02G15890.1	OB02G15910.1	64.973	374	116	7	148	509	26	396	2.25e-156	450 509 397
OB01G32880.1	OB01G38560.1	71.705	516	142	1	5	516	4	519	0.0	777 516 520
OB01G23250.1	OB12G10710.1	63.480	523	166	10	9	515	3	516	0.0	623 515 516
OB02G16100.1	OB03G29690.1	50.633	711	327	9	1	692	15	720	0.0	621 720 741
OB01G38940.1	OB01G38970.1	50.429	466	218	5	5	467	12	467	4.54e-150	435 475 471
OB02G13130.1	OB03G32520.1	65.722	388	132	1	28	414	21	408	0.0	533 414 408
OB02G12660.1	OB10G21310.1	53.608	388	171	4	82	460	112	499	2.21e-153	444 462 506
OB03G44540.1	OB05G29770.1	51.852	108	51	1	19	126	11	117	6.44e-35	116 132 121
OB01G38560.1	OB01G32890.1	58.333	516	209	6	7	519	19	531	0.0	619 531 520
OB05G22600.1	OB05G22570.1	65.432	729	120	12	1	717	1	609	0.0	862 619 786
OB02G32640.1	OB04G26410.1	54.425	226	78	4	8	228	9	214	8.80e-82	243 229 216
OB03G35280.1	OB02G42180.1	50.553	633	303	5	14	644	64	688	0.0	634 691 645
OB06G29100.1	OB06G29140.1	75.882	709	99	10	48	690	147	849	0.0	1044 721 857
OB02G28120.1	OB03G18270.1	57.778	90	32	2	19	102	29	118	5.29e-25	90.5 104 120
OB07G21950.1	OB02G35490.1	63.067	463	169	2	63	524	65	526	0.0	625 544 531
OB03G27280.1	OB07G30440.1	91.060	302	26	1	1	301	47	348	0.0	585 301 348
OB08G17590.1	OB11G16410.1	55.772	823	336	14	1	806	5	816	0.0	863 807 989
OB04G28010.1	OB03G10300.1	52.049	244	107	6	52	291	78	315	8.28e-82	248 315 291
OB02G32650.1	OB04G26410.1	68.122	229	60	2	1	229	1	216	2.57e-112	320 230 216
OB01G44820.1	OB02G27670.1	69.488	449	136	1	18	465	16	464	0.0	638 493 479
OB01G37750.1	OB05G31590.1	54.710	276	110	3	42	305	9	281	1.56e-99	293 305 281
OB05G28700.1	OB07G21950.1	69.316	453	138	1	44	496	73	524	0.0	677 510 531
OB01G32530.1	OB05G35000.1	51.916	809	313	23	19	804	62	817	0.0	692 806 819
OB06G32330.1	OB04G36760.1	51.632	337	156	4	29	365	108	437	3.37e-120	355 454 381
OB12G23540.1	OB12G23560.1	76.531	588	138	0	21	608	33	620	0.0	966 608 620
OB03G42780.1	OB08G23310.1	56.897	348	142	2	9	354	95	436	1.00e-136	395 354 444
OB02G43990.1	OB06G17820.1	65.291	1527	508	9	1	1508	1	1524	0.0	2053 1510 1529
OB03G12020.1	OB10G23790.1	78.503	521	109	3	1	521	1	518	0.0	824 521 518
OB02G43100.1	OB06G14130.1	80.135	891	151	6	14	901	2	869	0.0	1456 901 869
OB01G36920.1	OB01G36980.1	68.783	378	116	1	1	376	1	378	0.0	533 377 379
OB07G31750.1	OB07G31720.1	53.106	322	139	7	1	319	1	313	1.14e-102	303 313 321
OB04G28670.1	OB07G21740.1	65.245	469	155	3	80	545	1	464	0.0	598 559 472
OB11G14480.1	OB11G27940.1	64.314	510	152	8	7	500	4	499	0.0	649 574 649
OB04G24960.1	OB06G14710.1	55.717	551	232	8	1	548	26	567	0.0	589 550 567
OB06G35270.1	OB09G24160.1	64.808	520	176	3	7	519	8	527	0.0	688 519 527
OB01G20800.1	OB11G11860.1	58.333	420	164	4	1	412	64	480	5.97e-169	482 418 488
OB01G13350.1	OB01G13330.1	96.732	153	2	1	1	153	1	150	6.73e-100	283 150 153
OB01G32610.1	OB03G37200.1	56.232	345	148	2	107	449	64	407	1.13e-141	412 460 438
OB11G14490.1	OB11G27940.1	60.560	464	158	3	2	445	74	532	0.0	557 452 649
OB02G30070.1	OB02G30080.1	93.112	392	24	2	1	392	1	389	0.0	726 392 389
OB02G39120.1	OB06G18040.1	89.302	215	21	1	1	213	79	293	1.32e-134	379 214 293
OB08G22820.1	OB10G17950.1	62.245	98	35	2	26	122	4	100	7.61e-32	108 134 102
OB02G21720.1	OB09G11870.1	56.989	651	263	7	31	678	24	660	0.0	756 681 677
OB02G14040.1	OB04G33010.1	98.163	381	1	1	1	381	1	375	0.0	735 457 375
OB03G29400.1	OB03G29420.1	97.872	141	3	0	1	141	1	141	7.93e-101	284 141 141
OB09G25020.1	OB09G24970.1	65.986	147	33	4	1	139	1	138	4.19e-58	176 139 140
OB04G12600.1	OB10G18920.1	72.089	541	124	6	1	537	1	518	0.0	789 557 541
OB08G17960.1	OB09G25940.1	83.670	545	88	1	1	545	98	641	0.0	909 545 641
OB08G15290.1	OB08G15260.1	86.726	226	27	2	6	230	2	225	4.02e-141	393 226 231
OB01G43090.1	OB10G14400.1	51.917	339	150	2	6	341	5	333	1.17e-123	361 394 364
OB02G19490.1	OB02G19510.1	96.192	499	15	1	1	495	1	499	0.0	986 495 499
OB07G25470.1	OB11G16600.1	93.379	438	29	0	1	438	1	438	0.0	841 450 451
OB03G45510.1	OB10G26990.1	61.017	177	69	0	1	177	1	177	6.41e-82	240 181 192
OB05G30910.1	OB09G11680.1	63.080	883	310	10	9	888	1	870	0.0	1097 949 912
OB01G45930.1	OB01G45940.1	68.710	310	91	1	1	310	1	304	6.09e-156	437 310 304
OB05G24490.1	OB01G48810.1	76.940	451	104	0	12	462	22	472	0.0	732 526 521
OB08G27730.1	OB09G21590.1	78.934	394	76	4	3	392	4	394	0.0	629 392 394
OB01G31010.1	OB05G15010.1	66.265	166	55	1	61	225	1	166	1.27e-46	151 226 167
OB07G13940.1	OB03G44250.1	62.911	426	80	19	1	387	4	390	5.83e-146	418 390 387
OB06G12880.1	OB06G12900.1	50.450	111	54	1	4	113	32	142	1.39e-27	98.2 121 146
OB05G30920.1	OB09G11680.1	55.722	935	377	14	26	957	1	901	0.0	963 967 912
OB02G13960.1	OB05G27700.1	70.889	450	109	3	3	452	2	429	0.0	657 481 429
OB03G17900.1	OB09G17160.1	50.000	496	230	7	1	486	1	488	1.58e-166	488 604 617
OB10G10780.1	OB10G10840.1	71.564	422	114	5	1	420	1	418	0.0	614 422 420
OB01G28350.1	OB11G15700.1	67.073	82	23	2	1	79	2	82	2.33e-20	76.3 80 82
OB05G18020.1	OB08G15910.1	74.800	1000	240	9	13	1006	2	995	0.0	1493 1014 1020
OB02G34090.1	OB10G25110.1	57.759	116	47	1	14	127	14	129	5.73e-36	119 128 131
OB06G23890.1	OB12G18050.1	50.400	500	226	10	21	509	26	514	4.29e-161	466 509 518
OB11G23900.1	OB11G23990.1	52.133	961	431	12	1	950	1	943	0.0	893 952 994
OB07G23550.1	OB07G23560.1	84.689	209	32	0	40	248	1	209	3.45e-132	371 251 210
OB01G16770.1	OB07G31710.1	50.150	333	124	5	36	336	21	343	2.99e-102	303 338 343
OB03G22580.1	OB05G21760.1	86.076	79	7	2	1	76	1	78	2.00e-32	106 76 78
OB03G12450.1	OB02G45430.1	52.669	281	114	8	2	269	71	345	1.14e-78	243 380 312
OB03G39130.1	OB04G28130.1	51.282	117	50	2	1	111	1	116	3.79e-25	91.7 120 124
OB05G14330.1	OB04G19590.1	51.043	815	337	14	27	815	16	794	0.0	763 799 828
OB02G17890.1	OB09G14830.1	58.069	756	314	3	1	753	28	783	0.0	934 757 787
OB06G17410.1	OB02G39680.1	62.289	533	153	9	16	544	70	558	0.0	655 564 549
OB08G29800.1	OB08G29850.1	86.752	234	28	1	1	231	40	273	1.95e-135	380 231 273
OB06G26090.1	OB04G27710.1	57.838	185	74	2	18	199	16	199	6.01e-71	214 208 210
OB09G16220.1	OB09G16190.1	70.333	300	85	2	6	305	4	299	4.09e-129	375 396 364
OB05G10820.1	OB10G16880.1	61.076	316	116	3	47	361	70	379	5.26e-132	384 401 399
OB03G16660.1	OB11G15090.1	52.279	373	176	2	11	382	8	379	4.24e-129	375 383 380
OB02G32900.1	OB07G11720.1	55.287	662	278	6	19	675	28	676	0.0	766 675 676
OB03G25670.1	OB07G32130.1	76.842	285	62	1	62	342	1	285	3.91e-164	459 342 304
OB06G14390.1	OB08G21950.1	51.276	392	189	1	63	454	52	441	1.77e-149	432 457 444
OB02G20270.1	OB06G35470.1	63.780	127	46	0	1	127	1	127	4.17e-60	180 127 127
OB03G27900.1	OB07G29470.1	75.505	396	91	4	1	391	1	395	0.0	605 391 395
OB03G43510.1	OB07G12530.1	91.736	363	30	0	54	416	1	363	0.0	674 422 369
OB09G26900.1	OB10G19850.1	51.715	379	171	6	95	465	1	375	7.96e-112	338 528 418
OB01G46050.1	OB05G26520.1	72.349	481	98	7	8	483	82	532	0.0	693 522 554
OB05G32260.1	OB09G13280.1	64.145	304	95	3	23	316	17	316	5.35e-143	406 338 316
OB10G11920.1	OB10G12120.1	96.000	125	5	0	26	150	1	125	6.87e-86	247 162 125
OB05G31600.1	OB06G12730.1	51.934	362	109	6	60	396	15	336	1.34e-93	285 434 355
OB03G47940.1	OB01G50870.1	52.960	321	140	5	100	409	35	355	1.21e-108	323 362 411
OB06G31610.1	OB10G15360.1	62.709	598	208	8	28	616	23	614	0.0	789 629 627
OB02G28580.1	OB03G19260.1	67.123	365	110	4	1	361	1	359	5.03e-168	472 367 359
OB01G54890.1	OB10G17340.1	81.910	199	36	0	20	218	6	204	8.14e-125	350 218 204
OB10G12860.1	OB12G26750.1	50.607	577	251	10	24	586	8	564	2.86e-173	504 616 579
OB01G17060.1	OB01G40340.1	63.812	467	169	0	8	474	33	499	0.0	635 601 502
OB02G11010.1	OB04G17820.1	51.679	536	238	6	139	668	18	538	0.0	569 690 546
OB02G10970.1	OB03G22520.1	66.023	621	207	2	33	650	8	627	0.0	852 665 653
OB09G25710.1	OB09G25720.1	80.866	439	71	3	1	439	1	426	0.0	707 439 426
OB02G40030.1	OB02G40010.1	70.033	307	87	2	8	314	7	308	2.81e-156	438 308 314
OB01G21690.1	OB08G15250.1	55.276	199	84	3	22	215	21	219	3.20e-70	213 216 225
OB01G44890.1	OB07G12880.1	56.250	448	194	1	64	511	87	532	0.0	545 542 553
OB01G54870.1	OB02G36400.1	50.543	368	179	3	56	421	26	392	8.96e-139	402 427 396
OB08G13660.1	OB06G33880.1	53.203	359	163	4	36	393	10	364	3.95e-143	410 369 394
OB03G23690.1	OB11G23730.1	54.701	702	318	0	75	776	183	884	0.0	779 781 886
OB08G26890.1	OB06G28970.1	55.843	890	374	11	45	926	58	936	0.0	983 936 926
OB01G26670.1	OB04G17050.1	52.577	388	184	0	48	435	84	471	2.74e-130	384 442 479
OB07G28080.1	OB09G19810.1	54.348	184	84	0	75	258	17	200	7.68e-78	233 260 206
OB10G23520.1	OB10G23710.1	55.603	232	100	3	5	234	3	233	5.49e-81	241 235 234
OB02G43660.1	OB10G20210.1	56.835	278	86	3	1	245	24	300	8.89e-102	298 254 316
OB01G39420.1	OB05G30780.1	80.122	327	63	2	2	327	70	395	0.0	560 327 395
OB02G13270.1	OB06G33760.1	71.816	479	126	4	129	606	4	474	0.0	733 606 474
OB01G44890.1	OB03G12240.1	52.318	453	211	2	64	513	80	530	1.38e-170	493 542 547
OB10G23530.1	OB10G23710.1	55.365	233	100	3	1	231	1	231	2.04e-79	237 231 234
OB07G15170.1	OB07G15200.1	83.129	326	46	2	1	318	1	325	0.0	553 325 406
OB05G14870.1	OB08G11720.1	55.088	452	195	5	10	457	54	501	1.06e-176	505 483 521
OB08G29320.1	OB09G23610.1	90.441	272	24	1	55	326	1	270	0.0	502 326 270
OB02G36620.1	OB05G25760.1	54.987	391	150	7	60	424	55	445	1.27e-144	419 424 445
OB09G14510.1	OB09G14490.1	50.817	734	286	23	24	712	26	729	0.0	624 787 875
OB08G18950.1	OB09G11040.1	72.973	333	85	3	23	355	21	348	5.89e-158	449 392 395
OB04G32270.1	OB08G15890.1	64.600	1000	344	8	17	1012	74	1067	0.0	1349 1021 1081
OB05G34920.1	OB09G22900.1	57.853	382	160	1	69	449	83	464	3.05e-160	461 460 490
OB02G20890.1	OB06G33620.1	52.093	215	100	3	24	237	26	238	4.30e-77	236 289 298
OB11G12830.1	OB12G13350.1	54.633	313	96	7	13	282	3	312	3.35e-99	292 282 312
OB02G37530.1	OB06G18440.1	54.015	411	143	9	1	397	1	379	2.97e-141	407 398 406
OB03G23860.1	OB05G20710.1	87.500	192	24	0	1	192	1	192	5.08e-128	357 192 192
OB01G31820.1	OB07G22360.1	57.101	1366	529	6	86	1443	1	1317	0.0	1630 1443 1317
OB01G23810.1	OB02G42950.1	79.232	573	109	1	3	565	198	770	0.0	930 565 772
OB02G44790.1	OB04G11450.1	99.231	130	1	0	1	130	1	130	3.97e-92	261 130 130
OB02G33330.1	OB04G27330.1	77.451	510	112	1	42	548	1	510	0.0	849 550 512
OB03G43730.1	OB11G13670.1	73.729	472	119	2	184	652	40	509	0.0	722 654 513
OB05G32260.1	OB01G36510.1	68.827	324	87	3	1	316	1	318	4.21e-157	442 320 338
OB01G14500.1	OB06G28070.1	65.018	829	272	11	1	812	1	828	0.0	1102 812 828
OB01G47400.1	OB07G28110.1	75.166	302	72	1	1	302	86	384	2.47e-171	483 360 426
OB02G33340.1	OB04G27330.1	75.586	512	124	1	100	610	1	512	0.0	819 610 512
OB02G30550.1	OB04G24090.1	64.861	720	216	14	1	693	126	835	0.0	828 693 835
OB03G22430.1	OB12G23180.1	63.019	530	193	1	145	671	1	530	0.0	679 725 567
OB09G25050.1	OB09G24970.1	54.887	133	51	5	1	127	1	130	1.72e-38	126 139 142
OB08G30720.1	OB09G27160.1	91.171	555	49	0	40	594	121	675	0.0	1078 594 675
OB01G28800.1	OB03G22520.1	60.261	536	208	3	1	532	91	625	0.0	677 543 653
OB05G10820.1	OB03G46160.1	69.136	405	104	5	1	389	6	405	0.0	570 428 401
OB11G25280.1	OB11G25340.1	53.178	1070	465	7	19	1088	11	1044	0.0	1039 1144 1045
OB02G14640.1	OB03G15800.1	99.776	447	1	0	1	447	1	447	0.0	921 447 447
OB05G14450.1	OB05G14710.1	98.198	222	4	0	1	222	1	222	1.05e-163	450 222 222
OB07G25900.1	OB11G22870.1	53.704	108	50	0	3	110	18	125	1.21e-39	128 111 147
OB01G15200.1	OB07G28930.1	67.341	346	108	3	1	344	1	343	1.54e-157	449 347 460
OB04G17330.1	OB03G13670.1	61.644	219	73	2	1	217	1	210	4.03e-95	276 211 217
OB03G45100.1	OB06G22930.1	56.467	317	132	2	18	333	134	445	5.64e-135	390 333 445
OB09G21470.1	OB12G23160.1	51.646	577	255	10	60	618	10	580	0.0	551 682 649
OB04G15520.1	OB02G19860.1	54.167	96	43	1	22	117	26	120	6.49e-32	108 125 124
OB01G14930.1	OB05G14880.1	79.227	207	33	2	1	204	1	200	4.82e-106	302 204 200
OB01G44250.1	OB05G18620.1	58.943	246	98	2	6	248	5	250	1.18e-99	290 248 253
OB07G23180.1	OB07G23360.1	50.593	674	288	15	5	667	12	651	0.0	620 679 687
OB03G36240.1	OB07G15940.1	50.617	324	125	5	85	387	63	372	5.95e-94	285 387 372
OB07G23120.1	OB07G23180.1	62.819	667	216	6	1	636	1	666	0.0	820 654 679
OB04G21720.1	OB06G27560.1	97.059	136	4	0	1	136	1	136	1.70e-93	265 136 136
OB02G21560.1	OB03G27280.1	81.319	273	50	1	60	331	29	301	3.27e-170	474 345 301
OB01G33920.1	OB01G33910.1	59.896	384	124	3	6	360	24	406	6.42e-170	479 406 360
OB09G22740.1	OB05G21770.1	51.852	486	218	5	28	501	45	526	1.11e-169	489 548 514
OB04G21120.1	OB05G14070.1	55.466	247	95	4	15	256	20	256	3.99e-95	279 256 256
OB04G24430.1	OB06G24420.1	50.459	218	94	5	50	265	49	254	2.20e-57	184 272 280
OB02G21500.1	OB12G13730.1	55.825	206	91	0	3	208	18	223	4.68e-82	243 213 226
OB01G35020.1	OB05G18380.1	57.727	220	85	2	8	223	2	217	1.79e-89	262 223 217
OB02G27620.1	OB12G14120.1	98.089	157	3	0	11	167	2	158	1.47e-104	295 167 158
OB01G34820.1	OB10G23820.1	58.382	346	138	2	111	455	32	372	1.53e-143	417 491 399
OB07G32370.1	OB03G22360.1	54.255	376	162	6	1	371	1	371	9.82e-139	400 374 394
OB01G34840.1	OB05G34340.1	72.749	411	112	0	11	421	5	415	0.0	673 576 499
OB01G42780.1	OB05G29050.1	75.410	427	87	9	1	417	1	419	0.0	634 417 419
OB03G19560.1	OB10G24870.1	65.994	347	113	4	73	417	58	401	1.35e-169	480 418 402
OB05G12350.1	OB05G12360.1	50.156	321	150	4	17	332	19	334	6.30e-104	307 335 334
OB08G19490.1	OB08G29580.1	56.478	602	258	3	237	836	14	613	0.0	761 838 651
OB11G10360.1	OB12G10720.1	100.000	160	0	0	1	160	1	160	4.50e-103	293 195 164
OB09G13040.1	OB12G19690.1	66.238	311	69	4	67	346	7	312	3.96e-128	370 398 312
OB03G33300.1	OB03G33310.1	99.429	175	1	0	28	202	42	216	1.41e-128	360 202 216
OB03G35060.1	OB12G25490.1	71.231	650	151	7	4	619	3	650	0.0	918 624 663
OB04G17330.1	OB10G19460.1	67.839	199	61	2	22	217	18	216	2.30e-98	284 217 217
OB03G17300.1	OB07G25810.1	53.785	502	208	6	10	510	11	489	5.20e-177	507 521 496
OB03G22310.1	OB11G28220.1	56.870	575	229	8	4	576	9	566	0.0	662 576 566
OB04G16630.1	OB04G16640.1	65.957	47	15	1	1	46	5	51	8.42e-12	53.1 55 65
OB02G36170.1	OB07G15550.1	60.452	177	70	0	1	177	1	177	4.92e-82	240 195 181
OB02G18690.1	OB06G25800.1	68.182	176	51	1	1	176	1	171	5.47e-87	252 189 173
OB03G32430.1	OB09G10090.1	93.933	445	23	2	5	449	1	441	0.0	813 449 441
OB03G14230.1	OB10G18640.1	67.556	225	72	1	28	251	74	298	1.96e-113	327 252 300
OB06G17810.1	OB08G23280.1	59.188	468	152	3	1	430	96	562	0.0	575 436 566
OB08G24120.1	OB09G17880.1	71.875	480	115	5	136	602	1	473	0.0	716 602 473
OB06G31450.1	OB06G31420.1	84.259	108	17	0	12	119	1	108	6.29e-61	181 108 119
OB01G52250.1	OB05G22050.1	78.838	482	76	3	1	478	1	460	0.0	749 491 460
OB05G23810.1	OB05G23800.1	68.227	406	102	7	8	408	7	390	3.70e-177	501 400 457
OB04G28100.1	OB09G15220.1	62.738	263	96	1	31	293	5	265	2.31e-119	345 341 281
OB10G23540.1	OB01G36450.1	53.363	223	103	1	6	227	11	233	3.79e-79	236 234 233
OB08G29740.1	OB08G29930.1	62.083	240	85	3	1	236	1	238	2.28e-101	293 237 239
OB02G16060.1	OB02G23730.1	52.448	286	105	2	38	323	21	275	2.54e-83	254 372 275
OB01G53550.1	OB05G22920.1	72.000	400	100	4	1	394	1	394	0.0	523 400 394
OB01G10230.1	OB05G10230.1	79.310	232	48	0	1	232	1	232	4.35e-138	386 232 232
OB03G31520.1	OB07G26190.1	72.311	437	114	2	1	437	1	430	0.0	613 444 438
OB01G36460.1	OB10G23540.1	56.019	216	95	0	8	223	2	217	1.18e-84	251 239 233
OB05G23760.1	OB08G11620.1	79.444	360	72	1	1	358	1	360	0.0	569 358 360
OB09G25190.1	OB09G25210.1	50.000	184	48	3	1	140	3	186	1.82e-53	166 142 190
OB07G14630.1	OB07G14650.1	68.904	447	137	2	1	447	1	445	0.0	679 447 445
OB03G10760.1	OB12G25330.1	65.291	824	269	7	31	839	6	827	0.0	1119 839 827
OB06G13010.1	OB05G31720.1	76.038	313	72	2	1	313	1	310	9.42e-158	445 363 327
OB08G24570.1	OB09G18500.1	50.508	295	138	3	5	299	9	295	1.14e-90	271 312 300
OB06G34510.1	OB06G34560.1	88.571	735	74	3	1	727	1	733	0.0	1314 727 733
OB06G20190.1	OB06G20240.1	53.333	375	161	6	1	368	1	368	3.30e-119	356 453 474
OB02G18940.1	OB06G25490.1	93.072	332	23	0	1	332	66	397	0.0	658 340 397
OB01G46140.1	OB11G18990.1	51.075	558	240	11	9	535	1	556	0.0	525 559 590
OB07G15230.1	OB07G16670.1	70.021	954	245	10	149	1081	23	956	0.0	1342 1081 957
OB01G52010.1	OB07G31250.1	51.261	119	36	4	3	119	5	103	2.19e-34	114 119 105
OB03G43240.1	OB07G12120.1	63.235	68	13	3	1	62	12	73	9.38e-12	53.5 62 73
OB04G23890.1	OB08G11720.1	71.540	513	116	5	1	491	1	505	0.0	750 507 521
OB04G33290.1	OB09G25470.1	51.132	839	360	21	12	811	11	838	0.0	801 811 838
OB04G14370.1	OB06G12050.1	82.780	633	109	0	79	711	1	633	0.0	1127 711 633
OB01G22150.1	OB10G23230.1	65.035	429	113	2	144	564	70	469	0.0	587 571 469
OB07G17060.1	OB08G12950.1	87.267	322	12	3	1	299	1	316	0.0	559 299 367
OB12G22360.1	OB12G22370.1	71.069	159	45	1	1	158	1	159	1.18e-76	224 158 159
OB01G55030.1	OB10G24580.1	59.055	381	142	6	5	378	4	377	1.90e-157	447 387 393
OB04G14400.1	OB10G12710.1	54.146	205	89	3	78	281	57	257	4.63e-73	224 282 257
OB03G31720.1	OB03G31730.1	100.000	60	0	0	1	60	1	60	1.08e-40	126 60 60
OB01G44890.1	OB09G22900.1	63.480	408	149	0	129	536	83	490	0.0	560 542 490
OB01G54790.1	OB03G14480.1	52.291	371	160	7	1	364	1	361	1.72e-126	370 420 375
OB05G10540.1	OB01G54190.1	80.240	916	174	5	1	913	1	912	0.0	1481 913 914
OB12G21290.1	OB03G17310.1	56.352	488	191	4	11	476	5	492	0.0	521 518 479
OB07G26970.1	OB07G26980.1	87.591	137	12	2	1	137	1	132	6.26e-57	172 137 132
OB02G33590.1	OB08G26060.1	63.793	522	168	6	186	697	84	594	0.0	642 697 594
OB06G11480.1	OB08G19010.1	51.838	544	253	5	2	537	40	582	0.0	575 538 716
OB08G24890.1	OB08G22550.1	55.777	251	105	3	25	273	21	267	5.73e-93	275 271 273
OB10G23650.1	OB10G23500.1	52.995	217	90	5	3	219	9	213	4.54e-70	214 241 243
OB04G37100.1	OB10G24410.1	62.133	375	137	2	118	488	1	374	2.17e-176	499 494 384
OB01G44820.1	OB03G47390.1	66.667	468	152	3	1	464	1	468	0.0	596 493 480
OB08G29380.1	OB09G23820.1	74.239	493	117	5	17	501	89	579	0.0	705 501 579
