family_id	chr	gene1	gene2	spacers
4	2	Os02t0578300-01	Os02t0634100-00	471
4	2	Os02t0634100-00	Os02t0755500-01	988
4	8	Os08t0169400-00	Os08t0404000-00	1069
4	8	Os08t0404000-00	Os08t0489100-00	542
5	1	Os01t0227800-01	Os01t0377000-01	925
5	1	Os01t0377000-01	Os01t0544200-01	297
5	1	Os01t0544200-01	Os01t0561600-01	115
5	1	Os01t0561600-01	Os01t0700500-01	1024
5	1	Os01t0700500-01	Os01t0957600-01	2267
5	6	Os06t0102100-01	Os06t0294600-02	1438
5	6	Os06t0294600-02	Os06t0325900-00	163
5	6	Os06t0325900-00	Os06t0349700-00	101
5	6	Os06t0349700-00	Os06t0497200-00	186
5	6	Os06t0497200-00	Os06t0500700-01	23
5	6	Os06t0501900-01	Os06t0599200-01	457
5	6	Os06t0599200-01	Os06t0613600-01	122
5	6	Os06t0613600-01	Os06t0639800-01	147
5	6	Os06t0642600-00	Os06t0671300-01	236
5	8	Os08t0106300-00	Os08t0131100-01	228
5	8	Os08t0131100-01	Os08t0226300-00	577
5	8	Os08t0226300-00	Os08t0456200-00	1062
5	8	Os08t0456200-00	Os08t0465700-01	45
5	8	Os08t0465700-01	Os08t0507000-00	312
5	8	Os08t0508000-01	Os08t0547300-01	363
5	9	Os09t0264400-01	Os09t0275400-01	55
5	9	Os09t0275400-01	Os09t0441100-01	832
5	9	Os09t0441700-00	Os09t0447300-01	42
5	9	Os09t0447500-01	Os09t0528700-00	685
5	9	Os09t0528700-00	Os09t0530300-01	13
5	3	Os03t0112900-00	Os03t0134500-00	227
5	3	Os03t0134500-00	Os03t0248200-01	1043
5	3	Os03t0248200-01	Os03t0367101-00	989
5	3	Os03t0367101-00	Os03t0417700-01	317
5	3	Os03t0417700-01	Os03t0568400-00	207
5	3	Os03t0568400-00	Os03t0570100-01	14
5	3	Os03t0570100-01	Os03t0593600-00	127
5	3	Os03t0594900-01	Os03t0741500-01	998
5	3	Os03t0741500-01	Os03t0760000-01	173
5	2	Os02t0187000-00	Os02t0217400-01	284
5	2	Os02t0217400-01	Os02t0278400-01	372
5	2	Os02t0278400-01	Os02t0467000-00	401
5	2	Os02t0467600-01	Os02t0503100-00	141
5	2	Os02t0503900-01	Os02t0529800-00	178
5	2	Os02t0529800-00	Os02t0569000-01	263
5	2	Os02t0571900-01	Os02t0601500-01	240
5	10	Os10t0144700-00	Os10t0164500-00	123
5	10	Os10t0167200-00	Os10t0171500-02	24
5	10	Os10t0172100-00	Os10t0196100-00	104
5	10	Os10t0196100-00	Os10t0317900-01	66
5	10	Os10t0320100-01	Os10t0351200-00	118
5	10	Os10t0351200-00	Os10t0403000-01	223
5	10	Os10t0403000-01	Os10t0439700-00	229
5	10	Os10t0439924-01	Os10t0512400-01	525
5	7	Os07t0218700-01	Os07t0293000-00	318
5	7	Os07t0293000-00	Os07t0603700-01	1267
5	5	Os05t0320700-02	Os05t0361000-00	204
5	5	Os05t0361000-00	Os05t0424300-01	427
5	5	Os05t0424300-01	Os05t0494000-01	520
5	5	Os05t0494000-01	Os05t0515200-01	173
5	4	Os04t0101400-01	Os04t0171600-01	297
5	4	Os04t0171800-01	Os04t0178400-01	32
5	4	Os04t0180400-01	Os04t0255600-00	251
5	4	Os04t0255600-00	Os04t0480700-01	1206
5	4	Os04t0480700-01	Os04t0539300-00	503
5	11	Os11t0465200-01	Os11t0489250-00	85
5	11	Os11t0489250-00	Os11t0635300-00	673
5	12	Os12t0199800-01	Os12t0268000-01	280
5	12	Os12t0268000-01	Os12t0512800-01	541
5	12	Os12t0512800-01	Os12t0582000-00	401
5	12	Os12t0582700-01	Os12t0640200-00	404
6	6	Os06t0237600-00	Os06t0274800-01	193
6	6	Os06t0274800-01	Os06t0306300-01	153
6	6	Os06t0306300-01	Os06t0472900-01	263
6	6	Os06t0472900-01	Os06t0490400-00	84
6	6	Os06t0490400-00	Os06t0521200-00	120
6	6	Os06t0522300-01	Os06t0546500-01	112
6	6	Os06t0547400-01	Os06t0681600-01	872
6	6	Os06t0681600-01	Os06t0695200-00	109
6	7	Os07t0104500-01	Os07t0115300-01	89
6	7	Os07t0115300-01	Os07t0156200-00	257
6	7	Os07t0157600-00	Os07t0499500-01	1211
6	7	Os07t0499500-01	Os07t0531400-01	216
6	7	Os07t0531400-01	Os07t0638600-00	871
6	7	Os07t0639400-01	Os07t0676900-01	316
6	7	Os07t0677600-01	Os07t0694300-01	152
6	9	Os09t0323700-00	Os09t0471100-01	878
6	9	Os09t0471100-01	Os09t0507500-01	305
6	2	Os02t0161800-01	Os02t0236600-01	650
6	2	Os02t0240300-01	Os02t0741200-01	2616
6	2	Os02t0741200-01	Os02t0833900-02	908
6	3	Os03t0121300-01	Os03t0152300-01	295
6	3	Os03t0152300-01	Os03t0234500-01	755
6	3	Os03t0235000-01	Os03t0339300-02	914
6	3	Os03t0339400-01	Os03t0368000-00	203
6	3	Os03t0369600-00	Os03t0434800-00	396
6	3	Os03t0434800-00	Os03t0563600-01	92
6	3	Os03t0563600-01	Os03t0762300-01	1368
6	1	Os01t0172600-01	Os01t0205900-01	280
6	1	Os01t0205900-01	Os01t0263000-00	460
6	1	Os01t0263300-01	Os01t0270300-02	55
6	1	Os01t0270300-02	Os01t0294500-00	158
6	1	Os01t0294700-01	Os01t0326000-01	157
6	1	Os01t0327400-01	Os01t0543100-01	560
6	1	Os01t0543100-01	Os01t0712800-00	1246
6	1	Os01t0712800-00	Os01t0787000-01	661
6	1	Os01t0787000-01	Os01t0962700-01	1555
6	12	Os12t0112000-01	Os12t0191500-01	556
6	12	Os12t0191500-01	Os12t0530100-01	933
6	8	Os08t0113000-01	Os08t0302000-01	1063
6	8	Os08t0302000-01	Os08t0532700-01	1328
6	4	Os04t0423800-01	Os04t0465100-01	356
6	4	Os04t0465100-01	Os04t0498700-02	294
6	4	Os04t0498700-02	Os04t0651000-01	1342
6	4	Os04t0651000-01	Os04t0656800-01	35
6	4	Os04t0656800-01	Os04t0688100-02	331
6	10	Os10t0109600-01	Os10t0536700-01	1830
6	10	Os10t0536700-01	Os10t0566800-01	270
6	5	Os05t0135500-01	Os05t0162000-01	232
6	5	Os05t0162000-01	Os05t0499300-01	1950
6	11	Os11t0112400-01	Os11t0210100-01	682
6	11	Os11t0210100-01	Os11t0661600-01	1530
7	12	Os12t0198900-00	Os12t0237900-01	168
7	12	Os12t0237900-01	Os12t0270300-01	125
7	12	Os12t0273300-01	Os12t0281300-02	38
7	12	Os12t0281300-02	Os12t0467300-01	286
7	12	Os12t0467300-01	Os12t0495600-01	95
7	12	Os12t0495600-01	Os12t0516300-01	121
7	12	Os12t0516300-01	Os12t0552900-01	158
7	12	Os12t0553200-01	Os12t0564800-01	82
7	8	Os08t0170700-00	Os08t0174800-01	25
7	8	Os08t0174800-01	Os08t0202400-01	175
7	8	Os08t0202400-01	Os08t0205100-01	20
7	8	Os08t0205150-01	Os08t0235651-00	136
7	8	Os08t0235651-00	Os08t0246300-01	53
7	8	Os08t0246300-01	Os08t0372700-00	476
7	8	Os08t0373000-00	Os08t0387700-01	88
7	8	Os08t0388300-01	Os08t0396700-01	36
7	8	Os08t0396700-01	Os08t0412100-01	75
7	8	Os08t0412100-01	Os08t0539400-01	930
7	7	Os07t0197500-00	Os07t0599100-00	1675
7	6	Os06t0125000-00	Os06t0146100-01	219
7	6	Os06t0146100-01	Os06t0158300-01	113
7	6	Os06t0158300-01	Os06t0286500-01	869
7	6	Os06t0287200-00	Os06t0524900-01	584
7	11	Os11t0130900-00	Os11t0223201-01	635
7	11	Os11t0223201-01	Os11t0225300-01	12
7	11	Os11t0225300-01	Os11t0237600-01	60
7	11	Os11t0238700-00	Os11t0249000-01	61
7	11	Os11t0249000-01	Os11t0258500-00	38
7	11	Os11t0258500-00	Os11t0265900-02	34
7	11	Os11t0265900-02	Os11t0462900-00	332
7	11	Os11t0462900-00	Os11t0550500-01	353
7	11	Os11t0550500-01	Os11t0588400-01	174
7	11	Os11t0590700-01	Os11t0604900-00	95
7	11	Os11t0604900-00	Os11t0606500-01	11
7	11	Os11t0606500-01	Os11t0629550-00	97
7	11	Os11t0629600-01	Os11t0657900-00	138
7	11	Os11t0657900-00	Os11t0684100-01	112
7	11	Os11t0684100-01	Os11t0686400-00	12
7	1	Os01t0269800-00	Os01t0335700-01	372
7	1	Os01t0335700-01	Os01t0350300-00	66
7	1	Os01t0350300-00	Os01t0603100-01	827
7	10	Os10t0131800-01	Os10t0370100-01	606
7	10	Os10t0370100-01	Os10t0568600-00	1393
7	9	Os09t0357400-00	Os09t0517200-00	1141
7	2	Os02t0272900-01	Os02t0286850-00	69
7	2	Os02t0286850-00	Os02t0300500-00	70
8	10	Os10t0112500-00	Os10t0148400-00	206
8	10	Os10t0148400-00	Os10t0370700-01	508
8	10	Os10t0370700-01	Os10t0469900-01	558
8	10	Os10t0470700-01	Os10t0554200-02	676
8	10	Os10t0554200-02	Os10t0579600-01	247
8	1	Os01t0103100-01	Os01t0748950-01	3869
8	1	Os01t0748950-01	Os01t0761400-01	114
8	1	Os01t0761500-01	Os01t0871500-01	928
8	1	Os01t0872500-01	Os01t0902700-01	284
8	1	Os01t0902800-00	Os01t0913300-01	73
8	3	Os03t0103000-01	Os03t0138700-01	369
8	3	Os03t0138700-01	Os03t0235700-01	882
8	3	Os03t0235900-01	Os03t0687000-02	2326
8	3	Os03t0687000-02	Os03t0719900-02	267
8	3	Os03t0719900-02	Os03t0823500-02	955
8	11	Os11t0235200-01	Os11t0282800-00	200
8	12	Os12t0231000-01	Os12t0638200-01	1481
8	4	Os04t0441800-01	Os04t0491200-00	471
8	4	Os04t0491500-02	Os04t0597501-00	860
8	4	Os04t0597800-01	Os04t0660900-01	616
8	4	Os04t0660900-01	Os04t0691400-00	322
8	5	Os05t0411100-00	Os05t0430900-01	139
8	6	Os06t0239500-01	Os06t0264500-01	112
8	6	Os06t0264500-01	Os06t0324300-00	306
8	6	Os06t0324300-00	Os06t0581000-01	690
8	6	Os06t0581000-01	Os06t0705600-00	921
8	8	Os08t0155400-01	Os08t0527700-00	2033
8	7	Os07t0100600-01	Os07t0190650-00	630
8	7	Os07t0190650-00	Os07t0603800-01	1764
8	2	Os02t0580900-01	Os02t0689900-01	853
8	2	Os02t0689900-01	Os02t0699000-01	64
8	2	Os02t0699000-01	Os02t0716800-01	167
9	3	Os03t0122300-01	Os03t0289800-01	1557
9	3	Os03t0289800-01	Os03t0439500-03	1044
9	3	Os03t0439500-03	Os03t0618300-01	338
9	3	Os03t0618300-01	Os03t0690500-00	463
9	3	Os03t0690500-00	Os03t0856000-01	1510
9	3	Os03t0856700-01	Os03t0860600-01	34
9	6	Os06t0162500-01	Os06t0176300-00	103
9	6	Os06t0178700-01	Os06t0255100-01	550
9	6	Os06t0255100-01	Os06t0573900-00	1008
9	6	Os06t0573900-00	Os06t0626700-00	317
9	8	Os08t0392100-00	Os08t0480200-01	520
9	8	Os08t0480200-01	Os08t0560000-01	723
9	5	Os05t0127500-01	Os05t0149300-00	185
9	5	Os05t0149400-01	Os05t0158600-02	89
9	5	Os05t0158600-02	Os05t0178100-01	133
9	5	Os05t0178100-01	Os05t0208550-00	185
9	5	Os05t0208550-00	Os05t0421900-00	1067
9	5	Os05t0421900-00	Os05t0560900-02	1122
9	4	Os04t0182200-01	Os04t0407800-01	850
9	4	Os04t0407800-01	Os04t0522500-01	960
9	4	Os04t0522500-01	Os04t0581000-01	480
9	4	Os04t0581100-01	Os04t0643500-00	583
9	4	Os04t0643500-00	Os04t0662600-00	177
9	4	Os04t0662600-00	Os04t0667200-01	42
9	1	Os01t0177400-01	Os01t0209700-01	264
9	1	Os01t0209700-01	Os01t0332200-01	843
9	1	Os01t0332200-01	Os01t0351800-01	83
9	1	Os01t0352100-01	Os01t0372500-00	129
9	1	Os01t0372500-00	Os01t0536400-01	288
9	1	Os01t0536400-01	Os01t0580500-01	252
9	1	Os01t0580500-01	Os01t0757200-01	1408
9	1	Os01t0757200-01	Os01t0832600-01	606
9	1	Os01t0832600-01	Os01t0883800-02	495
9	1	Os01t0883800-02	Os01t0935400-00	472
9	2	Os02t0280700-01	Os02t0320800-01	206
9	2	Os02t0320800-01	Os02t0630300-01	1285
9	2	Os02t0630300-01	Os02t0767300-01	1102
9	2	Os02t0767300-01	Os02t0771600-01	41
9	9	Os09t0354100-00	Os09t0451000-01	590
9	9	Os09t0451400-01	Os09t0570800-01	1044
9	7	Os07t0103500-01	Os07t0169600-01	450
10	4	Os04t0103700-01	Os04t0155500-00	221
10	4	Os04t0161850-00	Os04t0303100-00	482
10	4	Os04t0303100-00	Os04t0356600-01	187
10	4	Os04t0356600-01	Os04t0419700-00	355
10	4	Os04t0420900-02	Os04t0506700-00	737
10	4	Os04t0506700-00	Os04t0631800-00	1094
10	7	Os07t0186200-01	Os07t0302100-00	561
10	7	Os07t0302100-00	Os07t0550500-01	781
10	7	Os07t0551300-01	Os07t0553633-01	13
10	1	Os01t0155200-00	Os01t0223800-00	557
10	1	Os01t0224000-00	Os01t0587400-01	1524
10	1	Os01t0587400-01	Os01t0642700-00	397
10	1	Os01t0642700-00	Os01t0783800-01	1215
10	1	Os01t0784700-00	Os01t0870400-00	707
10	1	Os01t0871000-00	Os01t0889900-01	194
10	1	Os01t0890600-00	Os01t0958200-01	613
10	6	Os06t0494100-02	Os06t0552000-00	248
10	2	Os02t0234450-00	Os02t0767400-01	2860
10	9	Os09t0454900-01	Os09t0550300-00	820
10	5	Os05t0163500-00	Os05t0165900-01	17
10	5	Os05t0166900-00	Os05t0501400-01	1936
10	3	Os03t0221700-02	Os03t0556600-01	1707
10	3	Os03t0556600-01	Os03t0838100-01	2100
11	6	Os06t0210400-01	Os06t0285400-01	439
11	6	Os06t0285400-01	Os06t0328400-01	219
11	3	Os03t0258000-01	Os03t0772600-01	2864
11	3	Os03t0772700-00	Os03t0823000-01	491
11	7	Os07t0133100-01	Os07t0227300-00	600
11	7	Os07t0227300-00	Os07t0262600-00	172
11	7	Os07t0262600-00	Os07t0283050-00	74
11	7	Os07t0283125-00	Os07t0569550-00	1016
11	7	Os07t0569800-01	Os07t0575600-02	59
11	9	Os09t0251100-00	Os09t0268000-00	76
11	9	Os09t0268100-00	Os09t0334800-01	280
11	1	Os01t0113650-00	Os01t0171000-01	496
11	1	Os01t0171000-01	Os01t0779300-01	3546
11	12	Os12t0574700-00	Os12t0608500-01	202
11	10	Os10t0442000-01	Os10t0533800-00	681
11	2	Os02t0236100-01	Os02t0298200-01	342
11	2	Os02t0299000-00	Os02t0459600-00	250
11	2	Os02t0459600-00	Os02t0640500-01	1224
11	2	Os02t0640500-01	Os02t0712600-01	550
11	4	Os04t0109400-00	Os04t0125700-01	90
11	4	Os04t0125700-01	Os04t0140666-01	58
11	4	Os04t0141400-01	Os04t0288500-01	479
11	4	Os04t0288500-01	Os04t0531400-01	1556
11	4	Os04t0531500-01	Os04t0689400-01	1440
11	8	Os08t0125800-01	Os08t0335500-01	1056
11	5	Os05t0125200-01	Os05t0256500-00	822
11	5	Os05t0256500-00	Os05t0423500-01	869
12	10	Os10t0147250-00	Os10t0363500-00	487
12	10	Os10t0363500-00	Os10t0368902-00	15
12	10	Os10t0368902-00	Os10t0476900-01	627
12	10	Os10t0476900-01	Os10t0484300-01	55
12	10	Os10t0484300-01	Os10t0493100-03	72
12	10	Os10t0493100-03	Os10t0495100-02	19
12	10	Os10t0495200-02	Os10t0497300-01	18
12	10	Os10t0497432-01	Os10t0499500-01	22
12	10	Os10t0499500-01	Os10t0501700-00	17
12	9	Os09t0110200-01	Os09t0417500-01	966
12	7	Os07t0101200-01	Os07t0300200-01	1152
12	7	Os07t0300200-01	Os07t0513200-01	524
12	7	Os07t0513200-01	Os07t0615000-01	800
12	7	Os07t0615000-01	Os07t0621100-00	56
12	7	Os07t0621100-00	Os07t0671200-00	413
12	7	Os07t0671200-00	Os07t0674300-01	29
12	7	Os07t0674300-01	Os07t0688100-01	122
12	8	Os08t0107800-01	Os08t0110200-01	24
12	8	Os08t0110200-01	Os08t0248400-01	877
12	8	Os08t0248400-01	Os08t0290000-01	153
12	8	Os08t0290000-01	Os08t0300700-01	52
12	8	Os08t0300700-01	Os08t0402600-01	419
12	6	Os06t0152500-00	Os06t0249500-00	736
12	6	Os06t0249500-00	Os06t0499301-00	685
12	6	Os06t0499301-00	Os06t0565000-00	293
12	6	Os06t0565000-00	Os06t0690900-00	835
12	2	Os02t0132100-00	Os02t0226900-01	845
12	2	Os02t0226900-01	Os02t0266200-01	231
12	2	Os02t0266200-01	Os02t0468500-00	483
12	2	Os02t0470000-01	Os02t0565400-01	549
12	2	Os02t0565400-01	Os02t0582300-01	125
12	2	Os02t0582300-01	Os02t0793200-01	1741
12	2	Os02t0793200-01	Os02t0824000-00	336
12	4	Os04t0351333-00	Os04t0446100-00	569
12	4	Os04t0446100-00	Os04t0477200-01	291
12	5	Os05t0132000-00	Os05t0275100-00	813
12	5	Os05t0275100-00	Os05t0583950-00	2151
12	12	Os12t0152600-01	Os12t0407900-01	747
12	3	Os03t0165100-00	Os03t0201400-01	348
12	3	Os03t0201400-01	Os03t0336000-01	1175
12	3	Os03t0336000-01	Os03t0363700-00	200
12	3	Os03t0363700-00	Os03t0569800-02	563
12	3	Os03t0569800-02	Os03t0597200-01	155
12	1	Os01t0153250-00	Os01t0228400-01	619
12	1	Os01t0228400-01	Os01t0611900-01	1663
12	1	Os01t0611900-01	Os01t0783100-01	1428
12	1	Os01t0783100-01	Os01t0852900-01	560
12	1	Os01t0852900-01	Os01t0913800-01	554
13	8	Os08t0129400-00	Os08t0198300-01	452
13	8	Os08t0198300-01	Os08t0226000-00	139
13	8	Os08t0228200-00	Os08t0406500-01	745
13	8	Os08t0406600-01	Os08t0516200-00	731
13	8	Os08t0516550-00	Os08t0522700-00	68
13	10	Os10t0429600-00	Os10t0434000-00	24
13	10	Os10t0436100-00	Os10t0439333-00	30
13	6	Os06t0251200-01	Os06t0668300-00	1652
13	11	Os11t0619800-01	Os11t0622600-00	19
13	11	Os11t0622600-00	Os11t0630700-00	25
13	7	Os07t0101400-01	Os07t0167200-01	451
13	7	Os07t0167200-01	Os07t0258700-01	542
13	7	Os07t0258700-01	Os07t0655300-01	1797
14	7	Os07t0150700-01	Os07t0194100-01	326
14	7	Os07t0194100-01	Os07t0622000-01	1885
14	7	Os07t0622000-01	Os07t0637000-01	116
14	7	Os07t0637000-01	Os07t0678300-01	345
14	7	Os07t0678600-01	Os07t0680900-01	20
14	7	Os07t0680900-01	Os07t0687000-01	59
14	3	Os03t0122000-01	Os03t0126800-00	47
14	3	Os03t0126800-00	Os03t0289100-02	1507
14	3	Os03t0289100-02	Os03t0319400-01	244
14	3	Os03t0319400-01	Os03t0334000-02	115
14	3	Os03t0334000-02	Os03t0339900-01	51
14	3	Os03t0339900-01	Os03t0390200-01	351
14	3	Os03t0390200-01	Os03t0610900-01	602
14	3	Os03t0610900-01	Os03t0634400-01	91
14	3	Os03t0634400-01	Os03t0711300-01	559
14	3	Os03t0711300-01	Os03t0764800-01	482
14	6	Os06t0543400-01	Os06t0606000-01	332
14	11	Os11t0113700-01	Os11t0134300-01	143
14	5	Os05t0136200-01	Os05t0208100-01	523
14	5	Os05t0208100-01	Os05t0332300-01	506
14	5	Os05t0334750-00	Os05t0476350-00	944
14	5	Os05t0476350-00	Os05t0514200-01	298
14	5	Os05t0514200-01	Os05t0530500-02	145
14	1	Os01t0191800-02	Os01t0206300-00	107
14	1	Os01t0206700-03	Os01t0292200-01	657
14	1	Os01t0292200-01	Os01t0536000-01	712
14	1	Os01t0536000-01	Os01t0759200-01	1688
14	1	Os01t0759400-02	Os01t0824600-01	518
14	1	Os01t0824600-01	Os01t0869900-01	407
14	1	Os01t0869900-01	Os01t0872800-01	43
14	9	Os09t0418500-00	Os09t0466900-02	372
14	4	Os04t0432000-02	Os04t0517500-01	770
14	4	Os04t0517500-01	Os04t0691100-01	1579
14	2	Os02t0161000-01	Os02t0178000-01	153
14	2	Os02t0178000-01	Os02t0551100-01	1601
14	2	Os02t0551100-01	Os02t0625300-00	603
14	2	Os02t0625300-00	Os02t0807000-01	1521
14	12	Os12t0113500-01	Os12t0132200-01	142
14	12	Os12t0132200-01	Os12t0586100-01	1697
14	8	Os08t0441100-01	Os08t0484600-01	269
15	1	Os01t0136800-01	Os01t0364100-00	1623
15	1	Os01t0365000-00	Os01t0689900-03	1418
15	11	Os11t0691300-00	Os11t0694100-01	12
15	4	Os04t0127500-01	Os04t0275100-01	483
15	4	Os04t0275100-01	Os04t0365100-01	300
15	4	Os04t0370900-01	Os04t0598600-00	1811
15	2	Os02t0111600-01	Os02t0632100-00	2873
15	2	Os02t0633066-00	Os02t0807200-00	1465
15	2	Os02t0808100-00	Os02t0811200-00	22
15	6	Os06t0142500-00	Os06t0170100-00	241
15	6	Os06t0170100-00	Os06t0705200-00	2566
15	5	Os05t0135100-00	Os05t0318100-00	965
15	5	Os05t0318100-00	Os05t0550800-01	1656
15	9	Os09t0339300-00	Os09t0471200-00	812
15	9	Os09t0471200-00	Os09t0482640-01	93
15	9	Os09t0482640-01	Os09t0561450-00	694
15	10	Os10t0111900-00	Os10t0151100-00	224
15	10	Os10t0152000-00	Os10t0174548-00	118
15	10	Os10t0174548-00	Os10t0180800-01	24
15	12	Os12t0595800-03	Os12t0615000-00	144
15	3	Os03t0225700-01	Os03t0841100-01	3801
16	3	Os03t0221500-02	Os03t0227400-01	47
16	3	Os03t0227400-01	Os03t0246100-01	167
16	3	Os03t0246100-01	Os03t0296500-00	461
16	3	Os03t0296500-00	Os03t0374600-01	599
16	3	Os03t0374600-01	Os03t0397600-00	153
16	3	Os03t0397600-00	Os03t0600600-00	503
16	3	Os03t0600600-00	Os03t0656800-01	294
16	3	Os03t0656800-01	Os03t0669300-02	92
16	3	Os03t0669300-02	Os03t0722500-01	409
16	3	Os03t0722500-01	Os03t0792800-01	618
16	3	Os03t0792800-01	Os03t0845600-01	525
16	2	Os02t0139300-01	Os02t0200300-02	567
16	2	Os02t0200300-02	Os02t0532900-01	1267
16	2	Os02t0532900-01	Os02t0771700-01	1898
16	5	Os05t0375400-01	Os05t0495900-01	871
16	5	Os05t0495900-01	Os05t0535100-01	325
16	11	Os11t0577800-00	Os11t0704600-01	645
16	1	Os01t0713200-01	Os01t0739700-01	243
16	1	Os01t0739700-01	Os01t0801500-01	508
16	1	Os01t0801500-01	Os01t0860800-02	504
16	1	Os01t0860800-02	Os01t0940700-02	767
16	1	Os01t0941500-00	Os01t0944500-00	20
16	1	Os01t0944800-00	Os01t0946500-01	17
16	8	Os08t0224500-01	Os08t0244500-00	103
16	8	Os08t0244500-00	Os08t0326500-01	297
16	8	Os08t0326500-01	Os08t0525800-00	1192
16	4	Os04t0412300-01	Os04t0681950-00	2377
16	9	Os09t0272300-01	Os09t0502200-01	1342
16	9	Os09t0502200-01	Os09t0533200-00	285
16	6	Os06t0131500-01	Os06t0531000-00	1741
16	6	Os06t0531000-00	Os06t0590600-01	305
16	6	Os06t0590600-01	Os06t0607000-01	96
16	7	Os07t0168600-02	Os07t0240200-01	441
16	7	Os07t0240200-01	Os07t0510200-01	744
16	7	Os07t0510200-01	Os07t0538000-01	204
16	7	Os07t0539900-01	Os07t0577300-01	312
17	12	Os12t0153700-00	Os12t0450300-00	871
17	12	Os12t0450300-00	Os12t0583300-01	646
17	3	Os03t0186900-01	Os03t0271900-02	767
17	3	Os03t0271900-02	Os03t0317300-01	397
17	4	Os04t0448500-00	Os04t0535200-02	771
17	4	Os04t0535200-02	Os04t0685200-01	1367
17	6	Os06t0121800-00	Os06t0209100-00	753
17	6	Os06t0209100-00	Os06t0304600-02	555
17	6	Os06t0306500-00	Os06t0610800-01	962
17	1	Os01t0140100-01	Os01t0598600-01	2306
17	1	Os01t0598600-01	Os01t0696800-01	769
17	1	Os01t0696800-01	Os01t0720000-00	192
17	1	Os01t0720000-00	Os01t0844500-00	1048
17	1	Os01t0844500-00	Os01t0868600-01	212
17	1	Os01t0868600-01	Os01t0954900-01	817
17	9	Os09t0423500-01	Os09t0452400-01	216
17	9	Os09t0452800-01	Os09t0482200-01	234
17	8	Os08t0267300-00	Os08t0469000-00	961
17	2	Os02t0314600-01	Os02t0720500-01	2011
17	7	Os07t0533800-01	Os07t0658600-00	1015
17	5	Os05t0375700-00	Os05t0384300-01	48
17	5	Os05t0384300-01	Os05t0511050-00	934
17	5	Os05t0511050-00	Os05t0590000-02	725
18	2	Os02t0123100-01	Os02t0135200-00	119
18	2	Os02t0135200-00	Os02t0148100-01	109
18	2	Os02t0148100-01	Os02t0236200-01	778
18	2	Os02t0236200-01	Os02t0304500-00	369
18	2	Os02t0304500-00	Os02t0700600-01	1887
18	6	Os06t0154500-01	Os06t0367900-01	1244
18	6	Os06t0367900-01	Os06t0547900-01	351
18	6	Os06t0547900-01	Os06t0693900-00	968
18	6	Os06t0693900-00	Os06t0699400-01	58
18	6	Os06t0699400-01	Os06t0708000-01	101
18	5	Os05t0134000-03	Os05t0143500-02	76
18	5	Os05t0143500-02	Os05t0207500-01	457
18	5	Os05t0207500-01	Os05t0389700-01	855
18	5	Os05t0389700-01	Os05t0566400-01	1393
18	5	Os05t0566400-01	Os05t0576800-01	99
18	10	Os10t0154500-00	Os10t0155900-00	14
18	10	Os10t0157400-01	Os10t0521700-01	1443
18	10	Os10t0521700-01	Os10t0533600-01	84
18	10	Os10t0533600-01	Os10t0580300-01	425
18	1	Os01t0205700-01	Os01t0252100-03	384
18	1	Os01t0252100-03	Os01t0296100-01	298
18	1	Os01t0296100-01	Os01t0575400-00	914
18	1	Os01t0575400-00	Os01t0629900-01	400
18	1	Os01t0629900-01	Os01t0643800-01	78
18	1	Os01t0643800-01	Os01t0665200-01	168
18	1	Os01t0665200-01	Os01t0897000-01	2010
18	1	Os01t0897000-01	Os01t0925700-01	263
18	1	Os01t0925700-01	Os01t0958000-01	298
18	3	Os03t0118400-01	Os03t0207300-01	845
18	3	Os03t0207300-01	Os03t0285800-01	715
18	3	Os03t0285800-01	Os03t0763000-01	2524
18	3	Os03t0763000-01	Os03t0841800-01	729
18	3	Os03t0841800-01	Os03t0847600-01	48
18	12	Os12t0427450-00	Os12t0432000-00	16
18	8	Os08t0157000-00	Os08t0453800-00	1472
18	8	Os08t0453800-00	Os08t0512600-01	412
18	11	Os11t0226100-00	Os11t0271100-01	221
19	4	Os04t0121300-00	Os04t0127200-02	19
19	4	Os04t0127300-01	Os04t0182300-00	190
19	4	Os04t0182300-00	Os04t0430700-01	992
19	4	Os04t0430700-01	Os04t0543700-01	993
19	4	Os04t0543700-01	Os04t0558900-01	117
19	4	Os04t0559000-00	Os04t0573300-00	124
19	2	Os02t0198700-01	Os02t0269600-00	479
19	2	Os02t0271600-00	Os02t0665300-01	1799
19	2	Os02t0665300-01	Os02t0779000-00	958
19	3	Os03t0119300-01	Os03t0143100-00	231
19	3	Os03t0143100-00	Os03t0158700-01	141
19	3	Os03t0158700-01	Os03t0242900-01	774
19	3	Os03t0242900-01	Os03t0430500-00	1439
19	3	Os03t0430500-00	Os03t0605300-01	335
19	3	Os03t0605300-01	Os03t0761500-01	1134
19	1	Os01t0278950-00	Os01t0702300-00	1976
19	1	Os01t0702300-00	Os01t0727800-01	215
19	1	Os01t0727800-01	Os01t0769200-01	383
19	1	Os01t0769200-01	Os01t0794800-01	191
19	1	Os01t0795200-01	Os01t0868800-00	618
19	9	Os09t0441000-00	Os09t0479900-01	301
19	9	Os09t0479900-01	Os09t0482660-01	31
19	7	Os07t0578300-01	Os07t0685900-01	885
19	8	Os08t0326700-00	Os08t0452100-00	653
19	10	Os10t0394200-01	Os10t0524600-01	903
19	6	Os06t0624100-00	Os06t0700000-01	582
